# Helios characterization  mode=driphold  started=20260602_181750
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
1801.0,HOLD,248.9,84.0,81.7,80.4,97.5,-0.2,-1.176
1802.0,HOLD,249.3,84.0,81.7,80.5,97.4,-0.12,-1.176
1803.0,HOLD,249.3,84.0,81.7,80.4,97.5,-0.07,-1.176
1804.0,HOLD,249.3,84.0,81.7,80.5,97.3,-0.07,-1.176
1805.0,HOLD,249.3,84.0,81.7,80.5,97.2,-0.03,-1.176
1806.0,HOLD,249.3,84.0,81.7,80.5,97.3,0.0,-1.176
1807.0,HOLD,249.3,84.1,81.7,80.5,97.2,-0.1,-1.176
1808.0,HOLD,249.3,84.0,81.7,80.6,97.2,-0.2,-1.176
1809.0,HOLD,249.3,84.0,81.7,80.4,97.2,-0.15,-1.176
1810.0,HOLD,249.3,84.0,81.7,80.4,97.2,-0.15,-1.176
1811.0,HOLD,249.3,84.0,81.6,80.4,97.3,-0.13,-1.176
1812.0,HOLD,248.9,84.0,81.6,80.4,97.3,-0.1,-1.176
1813.0,HOLD,248.9,84.1,81.6,80.5,97.3,-0.15,-1.176
1814.0,HOLD,248.9,84.0,81.6,80.6,97.2,-0.18,-1.176
1815.0,HOLD,248.9,84.0,81.6,80.6,97.1,-0.18,-1.176
1816.0,HOLD,248.4,84.1,81.6,80.5,97.1,-0.08,-1.176
1817.0,HOLD,248.4,84.1,81.6,80.5,97.0,-0.08,-1.176
1818.0,HOLD,248.0,84.1,81.6,80.4,97.1,-0.1,-1.176
1819.0,HOLD,248.0,84.1,81.5,80.5,97.1,-0.13,-1.176
1820.0,HOLD,248.0,84.1,81.5,80.5,97.0,-0.18,-1.176
1821.0,HOLD,248.0,84.1,81.5,80.6,96.9,-0.23,-1.176
1822.1,HOLD,247.6,84.1,81.5,80.6,96.8,-0.08,-1.176
1823.1,HOLD,247.1,84.1,81.5,80.6,96.8,-0.08,-1.176
1824.1,HOLD,247.1,84.1,81.5,80.6,96.8,-0.15,-1.176
1825.1,HOLD,247.1,84.1,81.5,80.5,96.9,-0.17,-1.176
1826.1,HOLD,247.1,84.1,81.5,80.4,97.0,-0.15,-1.176
1827.1,HOLD,246.7,84.1,81.4,80.4,97.2,-0.07,-1.176
1828.1,HOLD,246.7,84.1,81.4,80.4,97.2,-0.03,-1.176
1829.1,HOLD,245.8,84.1,81.4,80.5,97.2,0.02,-1.176
1830.1,HOLD,245.8,84.1,81.4,80.5,97.2,-0.13,-1.176
1831.1,HOLD,245.3,84.1,81.4,80.5,97.2,0.0,-1.176
1832.1,HOLD,245.8,84.1,81.3,80.4,97.2,0.13,-1.176
1833.1,HOLD,245.3,84.1,81.4,80.5,97.2,-0.2,-1.176
1834.1,HOLD,244.8,84.1,81.3,80.5,97.1,-0.12,-1.176
1835.1,HOLD,244.8,84.1,81.3,80.6,97.0,-0.05,-1.176
1836.1,HOLD,244.8,84.1,81.3,80.5,97.0,-0.05,-1.176
1837.1,HOLD,243.9,84.1,81.3,80.5,97.0,-0.05,-1.176
1838.1,HOLD,243.9,84.1,81.3,80.4,96.9,-0.17,-1.176
1839.1,HOLD,244.4,84.1,81.3,80.5,97.0,-0.23,-1.176
1840.1,HOLD,244.4,84.1,81.2,80.5,96.8,-0.13,-1.176
1841.1,HOLD,243.5,84.1,81.3,80.6,96.8,-0.2,-1.176
1842.1,HOLD,243.5,84.1,81.3,80.5,96.8,-0.17,-1.176
1843.1,HOLD,243.5,84.1,81.2,80.5,96.8,0.03,-1.176
1844.1,HOLD,243.1,84.2,81.2,80.5,96.8,-0.07,-1.176
1845.1,HOLD,242.6,84.1,81.2,80.6,96.8,-0.13,-1.176
1846.1,HOLD,242.6,84.1,81.2,80.5,96.8,-0.18,-1.176
1847.1,HOLD,242.6,84.1,81.2,80.5,96.8,-0.17,-1.176
1848.1,HOLD,242.2,84.2,81.2,80.4,96.9,-0.13,-1.176
1849.1,HOLD,241.7,84.1,81.2,80.5,96.9,-0.18,-1.176
1850.1,HOLD,241.7,84.1,81.1,80.5,96.9,-0.05,-1.176
1851.1,HOLD,241.2,84.1,81.1,80.5,96.9,-0.05,-1.176
1852.1,HOLD,241.2,84.1,81.1,80.5,96.8,-0.32,-1.176
1853.1,HOLD,240.8,84.1,81.1,80.5,96.8,-0.17,-1.176
1854.1,HOLD,240.8,84.2,81.1,80.6,96.7,-0.08,-1.176
1855.1,HOLD,240.8,84.1,81.1,80.6,96.6,-0.12,-1.176
1856.1,HOLD,240.3,84.2,81.1,80.5,96.7,-0.18,-1.176
1857.1,HOLD,240.3,84.2,81.1,80.5,96.8,-0.18,-1.176
1858.1,HOLD,239.9,84.1,81.1,80.5,96.8,0.05,-1.176
1859.1,HOLD,239.9,84.1,81.0,80.6,96.8,-0.03,-1.176
1860.1,HOLD,239.4,84.2,81.0,80.5,96.7,-0.17,-1.176
1861.1,HOLD,239.9,84.2,81.0,80.4,96.7,-0.18,-1.176
1862.1,HOLD,239.0,84.2,81.0,80.5,96.7,-0.12,-1.176
1863.1,HOLD,239.0,84.1,81.0,80.5,96.7,-0.08,-1.176
1864.1,HOLD,239.0,84.2,81.0,80.5,96.7,-0.08,-1.176
1865.1,HOLD,239.0,84.2,81.0,80.6,96.7,-0.28,-1.176
1866.1,HOLD,238.6,84.2,81.0,80.6,96.6,-0.12,-1.176
1867.1,HOLD,238.6,84.2,81.0,80.7,96.5,-0.02,-1.176
1868.1,HOLD,237.7,84.2,81.0,80.6,96.4,-0.08,-1.176
1869.1,HOLD,237.7,84.2,81.0,80.7,96.3,-0.22,-1.176
1870.3,HOLD,237.7,84.2,80.9,80.6,96.4,-0.1,-1.176
1871.3,HOLD,237.7,84.2,80.9,80.6,96.5,-0.12,-1.176
1872.3,HOLD,237.2,84.2,80.9,80.6,96.5,-0.05,-1.176
1873.3,HOLD,236.3,84.2,80.9,80.6,96.4,-0.15,-1.176
1874.3,HOLD,235.8,84.2,80.9,80.7,96.5,-0.27,-1.188
1875.3,HOLD,234.9,84.3,81.0,80.7,96.4,-0.1,-1.196
1876.3,HOLD,234.5,84.3,81.3,80.7,96.8,0.08,-1.197
1877.3,HOLD,232.7,84.3,82.3,80.7,97.1,-0.13,-1.203
1878.3,HOLD,232.2,84.2,82.7,80.7,97.6,-0.05,-1.204
1879.3,HOLD,231.3,84.3,82.5,80.7,97.8,-0.18,-1.204
1880.3,HOLD,230.0,84.3,82.3,80.7,97.7,-0.18,-1.204
1881.3,HOLD,230.0,84.3,82.3,80.7,97.7,-0.18,-1.204
1882.3,HOLD,230.0,84.3,82.3,80.6,98.0,-0.05,-1.204
1883.3,HOLD,229.6,84.3,82.3,80.7,98.4,-0.3,-1.195
1884.3,HOLD,229.1,84.3,82.3,80.6,98.6,0.03,-1.193
1885.3,HOLD,228.7,84.3,82.4,80.7,98.5,-0.08,-1.193
1886.3,HOLD,228.7,84.3,82.5,80.7,98.6,-0.22,-1.193
1887.3,HOLD,228.7,84.3,82.6,80.7,98.5,-0.2,-1.193
1888.3,HOLD,228.2,84.3,82.8,80.7,98.6,-0.23,-1.193
1889.3,HOLD,228.7,84.3,82.8,80.7,98.8,-0.2,-1.193
1890.3,HOLD,228.7,84.3,82.9,80.6,98.7,-0.13,-1.193
1891.3,HOLD,228.7,84.3,82.9,80.6,98.8,-0.03,-1.193
1892.3,HOLD,229.1,84.3,82.9,80.6,99.0,-0.23,-1.193
1893.3,HOLD,229.1,84.3,82.9,80.6,99.1,-0.25,-1.193
1894.3,HOLD,229.1,84.3,83.0,80.6,99.1,-0.25,-1.193
1895.3,HOLD,229.1,84.3,83.0,80.6,99.1,-0.22,-1.193
1896.3,HOLD,229.1,84.4,83.1,80.7,99.0,0.0,-1.193
1897.3,HOLD,229.1,84.4,83.3,80.7,99.0,-0.13,-1.193
1898.3,HOLD,229.1,84.4,83.3,80.7,98.9,0.0,-1.193
1899.3,HOLD,229.1,84.4,83.1,80.6,98.9,-0.12,-1.193
1900.3,HOLD,229.1,84.4,83.1,80.6,99.0,-0.25,-1.193
1901.3,HOLD,229.6,84.3,83.1,80.7,99.0,-0.17,-1.193
1902.3,HOLD,230.0,84.3,83.1,80.6,99.0,-0.02,-1.193
1903.3,HOLD,230.0,84.4,83.1,80.6,99.1,-0.12,-1.193
1904.3,HOLD,230.4,84.3,83.2,80.7,99.2,-0.25,-1.193
1905.3,HOLD,230.4,84.3,83.1,80.6,99.2,-0.02,-1.193
1906.3,HOLD,230.9,84.4,83.2,80.6,99.4,-0.13,-1.193
1907.3,HOLD,230.4,84.4,83.2,80.6,99.5,-0.15,-1.193
1908.3,HOLD,230.9,84.4,83.2,80.6,99.5,-0.15,-1.193
1909.3,HOLD,230.9,84.4,83.2,80.7,99.4,-0.1,-1.193
1910.3,HOLD,230.9,84.4,83.2,80.7,99.3,-0.17,-1.193
1911.3,HOLD,231.3,84.4,83.2,80.7,99.3,-0.05,-1.193
1912.3,HOLD,231.3,84.3,83.2,80.7,99.1,-0.12,-1.193
1913.3,HOLD,231.8,84.4,83.2,80.6,99.1,-0.08,-1.193
1914.3,HOLD,231.8,84.4,83.2,80.7,99.3,-0.2,-1.193
1915.3,HOLD,231.8,84.4,83.2,80.7,99.2,-0.35,-1.193
1916.3,HOLD,231.8,84.4,83.2,80.6,99.3,-0.12,-1.193
1917.3,HOLD,232.7,84.4,83.1,80.6,99.5,-0.13,-1.193
1918.3,HOLD,232.7,84.4,83.2,80.7,99.5,-0.23,-1.193
1919.3,HOLD,232.7,84.4,83.1,80.7,99.4,-0.17,-1.193
1920.3,HOLD,232.7,84.4,83.1,80.7,99.5,-0.08,-1.193
1921.3,HOLD,232.7,84.4,83.1,80.7,99.5,-0.08,-1.193
1922.3,HOLD,232.7,84.4,83.1,80.7,99.5,-0.05,-1.193
1923.3,HOLD,233.2,84.4,83.1,80.7,99.5,-0.17,-1.193
1924.3,HOLD,233.6,84.4,83.1,80.7,99.4,-0.15,-1.193
1925.3,HOLD,233.6,84.4,83.1,80.7,99.3,-0.05,-1.193
1926.3,HOLD,234.1,84.5,83.2,80.7,99.3,-0.15,-1.193
1927.3,HOLD,234.1,84.4,83.1,80.7,99.2,-0.12,-1.193
1928.3,HOLD,234.1,84.4,83.1,80.6,99.4,-0.12,-1.193
1929.3,HOLD,234.5,84.4,83.1,80.7,99.5,-0.1,-1.193
1930.3,HOLD,234.5,84.4,83.1,80.8,99.3,-0.32,-1.193
1931.3,HOLD,234.9,84.4,83.1,80.7,99.2,0.0,-1.193
1932.3,HOLD,234.9,84.4,83.1,80.8,99.2,0.0,-1.193
1933.3,HOLD,235.4,84.4,83.0,80.8,99.1,-0.02,-1.193
1934.3,HOLD,235.4,84.4,83.0,80.7,99.2,-0.02,-1.193
1935.3,HOLD,235.8,84.4,83.1,80.7,99.2,-0.02,-1.193
1936.3,HOLD,235.8,84.4,83.1,80.8,99.2,0.05,-1.193
1937.3,HOLD,236.3,84.4,83.1,80.7,99.3,-0.15,-1.193
1938.3,HOLD,235.8,84.4,83.1,80.7,99.1,-0.07,-1.193
1939.3,HOLD,236.3,84.4,83.1,80.8,99.1,-0.03,-1.193
1940.3,HOLD,236.8,84.4,83.1,80.8,99.1,-0.13,-1.193
1941.3,HOLD,236.8,84.4,83.0,80.7,99.2,-0.13,-1.193
1942.3,HOLD,236.8,84.5,83.0,80.7,99.3,-0.12,-1.193
1943.3,HOLD,237.2,84.4,83.0,80.7,99.2,-0.18,-1.193
1944.3,HOLD,237.2,84.5,83.0,80.8,99.1,-0.07,-1.193
1945.3,HOLD,237.2,84.4,83.0,80.8,98.9,0.02,-1.193
1946.3,HOLD,237.7,84.4,83.0,80.8,99.1,-0.25,-1.193
1947.3,HOLD,237.7,84.4,83.0,80.8,99.0,-0.12,-1.193
1948.3,HOLD,238.1,84.4,83.0,80.9,98.7,-0.12,-1.193
1949.3,HOLD,238.1,84.4,83.0,80.9,98.7,-0.08,-1.193
1950.3,HOLD,238.1,84.5,82.9,80.8,98.8,-0.18,-1.193
1951.3,HOLD,238.6,84.5,82.9,80.9,98.7,0.0,-1.193
1952.3,HOLD,238.6,84.4,83.0,80.8,98.7,-0.07,-1.193
1953.3,HOLD,239.0,84.5,82.9,80.9,98.7,-0.17,-1.193
1954.3,HOLD,239.0,84.4,82.9,80.8,98.7,-0.1,-1.193
1955.3,HOLD,239.0,84.5,82.9,80.9,98.7,-0.22,-1.193
1956.3,HOLD,239.0,84.5,82.9,80.8,98.8,-0.15,-1.193
1957.3,HOLD,239.9,84.5,82.9,80.8,98.8,-0.13,-1.193
1958.3,HOLD,239.9,84.5,82.8,80.8,98.8,-0.1,-1.193
1959.3,HOLD,239.9,84.5,82.8,80.8,98.8,-0.12,-1.193
1960.3,HOLD,239.9,84.5,82.8,80.8,98.8,-0.13,-1.193
1961.3,HOLD,239.9,84.5,82.8,80.8,98.8,-0.12,-1.193
1962.3,HOLD,239.9,84.5,82.8,80.8,98.8,-0.12,-1.193
1963.3,HOLD,239.9,84.5,82.8,80.8,98.7,-0.13,-1.193
1964.3,HOLD,240.8,84.5,82.8,80.8,98.7,-0.17,-1.193
1965.3,HOLD,240.8,84.5,82.7,80.8,98.7,-0.1,-1.193
1966.3,HOLD,240.8,84.5,82.7,80.8,98.7,-0.18,-1.193
1967.3,HOLD,241.2,84.5,82.7,80.8,98.7,-0.33,-1.193
1968.3,HOLD,241.2,84.5,82.7,80.8,98.7,-0.3,-1.193
1969.3,HOLD,241.2,84.5,82.6,80.8,98.7,-0.15,-1.193
1970.3,HOLD,241.7,84.5,82.6,80.9,98.7,-0.15,-1.193
1971.3,HOLD,241.7,84.5,82.6,80.9,98.5,-0.18,-1.193
1972.3,HOLD,241.2,84.4,82.6,80.9,98.5,-0.12,-1.193
1973.3,HOLD,242.2,84.5,82.6,80.8,98.5,-0.18,-1.193
1974.3,HOLD,242.2,84.5,82.6,80.9,98.6,-0.25,-1.193
1975.3,HOLD,242.2,84.5,82.6,80.9,98.5,-0.1,-1.193
1976.3,HOLD,242.6,84.5,82.6,80.9,98.5,-0.1,-1.193
1977.3,HOLD,242.6,84.5,82.6,80.8,98.3,-0.17,-1.193
1978.3,HOLD,243.1,84.5,82.6,80.8,98.5,-0.12,-1.193
1979.3,HOLD,243.1,84.5,82.5,80.9,98.5,-0.12,-1.193
1980.3,HOLD,243.1,84.5,82.5,80.8,98.4,-0.07,-1.193
1981.3,HOLD,243.9,84.6,82.5,80.8,98.4,-0.02,-1.193
1982.3,HOLD,243.9,84.5,82.5,80.8,98.5,-0.18,-1.193
1983.3,HOLD,243.9,84.5,82.4,80.9,98.4,-0.22,-1.193
1984.3,HOLD,244.4,84.5,82.5,80.9,98.4,-0.22,-1.193
1985.3,HOLD,244.4,84.5,82.5,80.9,98.2,-0.22,-1.193
1986.3,HOLD,244.4,84.5,82.4,81.0,98.2,-0.15,-1.193
1987.3,HOLD,244.4,84.5,82.4,80.9,98.2,-0.13,-1.193
1988.3,HOLD,244.4,84.5,82.4,80.9,98.0,-0.1,-1.193
1989.3,HOLD,244.8,84.5,82.3,80.9,98.0,-0.1,-1.193
1990.3,HOLD,244.8,84.5,82.3,81.0,98.0,-0.15,-1.193
1991.3,HOLD,244.8,84.6,82.3,80.9,98.1,-0.1,-1.193
1992.3,HOLD,245.8,84.5,82.3,81.0,98.2,-0.18,-1.193
1993.3,HOLD,245.8,84.5,82.3,80.9,98.2,-0.07,-1.193
1994.3,HOLD,245.8,84.6,82.3,80.9,98.1,-0.15,-1.193
1995.3,HOLD,246.2,84.6,82.3,81.0,98.0,-0.05,-1.193
1996.3,HOLD,245.8,84.5,82.2,81.0,97.9,-0.12,-1.193
1997.3,HOLD,246.2,84.6,82.3,80.9,97.8,-0.13,-1.193
1998.3,HOLD,246.2,84.6,82.2,80.9,97.9,-0.2,-1.193
1999.3,HOLD,246.7,84.6,82.2,80.8,98.1,-0.25,-1.193
2000.3,HOLD,246.7,84.6,82.2,80.9,98.2,-0.33,-1.193
2001.3,HOLD,247.1,84.6,82.2,80.9,98.2,-0.07,-1.193
2002.3,HOLD,247.1,84.6,82.2,80.9,98.2,-0.13,-1.193
2003.3,HOLD,247.1,84.6,82.2,80.9,98.2,-0.13,-1.193
2004.3,HOLD,247.1,84.6,82.2,81.0,98.0,-0.22,-1.193
2005.3,HOLD,247.1,84.6,82.1,81.0,97.9,-0.2,-1.193
2006.3,HOLD,247.6,84.6,82.1,81.0,97.8,-0.08,-1.193
2007.3,HOLD,248.0,84.6,82.1,81.0,97.7,-0.18,-1.193
2008.3,HOLD,248.4,84.6,82.1,81.0,97.8,-0.18,-1.193
2009.3,HOLD,248.4,84.6,82.1,80.9,97.9,-0.17,-1.193
2010.3,HOLD,248.9,84.7,82.1,80.9,97.9,-0.05,-1.193
2011.3,HOLD,248.9,84.6,82.0,80.9,97.9,-0.03,-1.193
2012.3,HOLD,248.9,84.6,82.0,81.0,97.9,-0.05,-1.193
2013.3,HOLD,248.9,84.6,82.0,80.9,97.9,-0.07,-1.193
2014.3,HOLD,248.9,84.6,81.9,80.9,97.9,-0.05,-1.193
2015.3,HOLD,248.9,84.6,82.0,80.9,98.0,-0.08,-1.193
2016.3,HOLD,248.9,84.6,81.9,80.9,98.0,-0.08,-1.193
2017.3,HOLD,248.9,84.6,81.9,80.9,98.0,-0.15,-1.193
2018.3,HOLD,248.9,84.6,81.9,80.9,98.0,-0.18,-1.193
2019.3,HOLD,248.4,84.6,81.9,81.0,97.9,-0.23,-1.193
2020.3,HOLD,248.9,84.6,81.9,81.0,97.9,0.02,-1.193
2021.3,HOLD,248.9,84.6,81.9,81.0,97.8,-0.15,-1.193
2022.3,HOLD,248.0,84.6,81.9,81.0,97.7,0.1,-1.193
2023.3,HOLD,248.4,84.6,81.9,81.0,97.7,-0.18,-1.193
2024.3,HOLD,248.0,84.6,81.9,81.0,97.5,-0.15,-1.193
2025.3,HOLD,248.4,84.6,81.9,81.0,97.6,-0.03,-1.193
2026.3,HOLD,248.4,84.7,81.8,81.0,97.6,-0.02,-1.193
2027.3,HOLD,248.0,84.7,81.8,81.1,97.6,-0.2,-1.193
2028.3,HOLD,247.6,84.6,81.8,81.1,97.5,-0.1,-1.193
2029.3,HOLD,247.6,84.7,81.7,81.0,97.4,-0.03,-1.193
2030.3,HOLD,247.1,84.7,81.7,81.0,97.4,-0.03,-1.193
2031.3,HOLD,247.1,84.7,81.7,81.0,97.4,-0.12,-1.193
2032.3,HOLD,246.7,84.7,81.7,81.0,97.4,-0.03,-1.193
2033.3,HOLD,246.7,84.7,81.7,81.0,97.5,-0.13,-1.193
2034.3,HOLD,246.2,84.7,81.7,81.1,97.4,-0.23,-1.193
2035.3,HOLD,246.2,84.7,81.7,81.1,97.3,-0.22,-1.193
2036.3,HOLD,246.2,84.7,81.7,81.1,97.2,-0.08,-1.193
2037.3,HOLD,246.2,84.7,81.6,81.1,97.0,-0.17,-1.193
2038.3,HOLD,245.8,84.7,81.6,81.1,97.0,-0.15,-1.193
2039.3,HOLD,245.8,84.7,81.6,81.1,97.0,0.02,-1.193
2040.3,HOLD,245.8,84.7,81.6,81.1,97.2,-0.05,-1.193
2041.3,HOLD,244.8,84.7,81.6,81.1,97.3,-0.18,-1.193
2042.3,HOLD,244.8,84.7,81.6,81.2,97.2,-0.07,-1.193
2043.3,HOLD,244.4,84.7,81.6,81.2,97.2,-0.07,-1.193
2044.3,HOLD,244.4,84.7,81.6,81.1,97.1,-0.23,-1.193
2045.3,HOLD,244.4,84.7,81.5,81.0,97.3,-0.02,-1.193
2046.3,HOLD,244.4,84.7,81.5,81.2,97.1,-0.08,-1.193
2047.3,HOLD,243.9,84.7,81.5,81.1,97.1,-0.15,-1.193
2048.3,HOLD,243.9,84.7,81.5,81.1,97.1,-0.17,-1.193
2049.3,HOLD,243.5,84.7,81.5,81.1,97.0,-0.22,-1.193
2050.3,HOLD,243.5,84.7,81.4,81.1,97.1,-0.1,-1.193
2051.3,HOLD,243.1,84.7,81.5,81.2,97.0,0.02,-1.193
2052.3,HOLD,243.1,84.7,81.4,81.2,97.0,-0.08,-1.193
2053.3,HOLD,242.2,84.7,81.4,81.1,97.0,-0.08,-1.193
2054.3,HOLD,242.2,84.7,81.4,81.1,97.1,-0.17,-1.193
2055.3,HOLD,242.2,84.7,81.4,81.1,97.1,-0.15,-1.193
2056.3,HOLD,241.7,84.7,81.4,81.0,97.1,-0.05,-1.193
2057.3,HOLD,241.7,84.7,81.4,81.0,97.1,-0.05,-1.193
2058.3,HOLD,241.7,84.7,81.4,81.0,97.3,-0.1,-1.193
2059.3,HOLD,241.2,84.7,81.4,81.0,97.2,-0.48,-1.193
2060.3,HOLD,241.2,84.7,81.4,81.0,97.2,-0.12,-1.193
2061.3,HOLD,240.8,84.7,81.4,81.0,97.2,-0.05,-1.193
2062.3,HOLD,240.3,84.7,81.3,81.0,97.2,-0.2,-1.193
2063.3,HOLD,240.3,84.7,81.3,81.0,97.2,-0.13,-1.193
2064.3,HOLD,240.3,84.7,81.3,81.1,97.1,-0.08,-1.193
2065.3,HOLD,240.3,84.7,81.3,81.1,97.1,0.08,-1.193
2066.3,HOLD,239.9,84.7,81.3,81.2,96.9,-0.27,-1.193
2067.3,HOLD,239.9,84.7,81.3,81.2,96.7,-0.08,-1.193
2068.3,HOLD,239.4,84.7,81.3,81.1,96.8,-0.08,-1.193
2069.3,HOLD,239.0,84.7,81.3,81.1,96.8,-0.25,-1.193
2070.3,HOLD,238.6,84.7,81.3,81.1,96.9,-0.25,-1.193
2071.3,HOLD,238.6,84.7,81.3,81.1,96.9,-0.13,-1.193
2072.3,HOLD,238.6,84.7,81.2,81.2,96.9,-0.2,-1.193
2073.3,HOLD,238.6,84.7,81.2,81.2,96.7,-0.2,-1.193
2074.3,HOLD,238.1,84.8,81.2,81.1,96.7,-0.23,-1.193
2075.3,HOLD,238.1,84.7,81.2,81.1,96.8,-0.3,-1.193
2076.3,HOLD,237.7,84.8,81.2,81.2,96.8,-0.05,-1.193
2077.3,HOLD,237.2,84.7,81.2,81.2,96.7,-0.13,-1.193
2078.3,HOLD,237.7,84.7,81.1,81.2,96.7,-0.17,-1.193
2079.3,HOLD,236.8,84.7,81.2,81.2,96.6,-0.22,-1.193
2080.3,HOLD,236.3,84.7,81.2,81.2,96.6,-0.15,-1.193
2081.3,HOLD,236.8,84.8,81.2,81.2,96.7,-0.13,-1.193
2082.3,HOLD,236.8,84.8,81.1,81.1,96.6,0.07,-1.193
2083.3,HOLD,235.8,84.7,81.1,81.1,96.7,-0.17,-1.193
2084.3,HOLD,235.8,84.7,81.1,81.1,96.7,-0.17,-1.193
2085.3,HOLD,235.8,84.7,81.1,81.2,96.7,-0.12,-1.193
2086.3,HOLD,235.8,84.8,81.1,81.2,96.6,-0.02,-1.193
2087.3,HOLD,235.4,84.8,81.1,81.1,96.6,-0.18,-1.193
2088.3,HOLD,235.4,84.8,81.1,81.1,96.7,-0.07,-1.193
2089.3,HOLD,234.9,84.8,81.0,81.1,96.7,-0.17,-1.193
2090.3,HOLD,234.5,84.8,81.0,81.1,96.5,-0.1,-1.193
2091.4,HOLD,234.9,84.8,81.0,81.1,96.5,-0.02,-1.193
2092.6,HOLD,235.4,84.8,80.9,81.2,96.5,-0.28,-1.193
2093.6,HOLD,234.5,84.8,80.9,81.2,96.5,0.03,-1.193
2094.6,HOLD,234.5,84.8,80.9,81.1,96.5,-0.25,-1.193
2095.6,HOLD,233.2,84.8,80.9,81.2,96.5,-0.18,-1.193
2096.6,HOLD,232.7,84.8,81.0,81.1,96.6,-0.13,-1.193
2097.6,HOLD,232.2,84.8,81.2,81.1,97.0,-0.08,-1.197
2098.6,HOLD,230.9,84.8,81.3,81.1,98.1,-0.07,-1.208
2099.6,HOLD,230.0,84.9,81.4,81.1,98.8,-0.07,-1.208
2100.6,HOLD,229.1,84.8,81.5,81.1,99.1,-0.13,-1.208
2101.6,HOLD,228.7,84.8,81.5,81.1,99.1,-0.13,-1.208
2102.6,HOLD,228.7,84.8,81.6,81.1,99.2,-0.15,-1.208
2103.6,HOLD,228.2,84.9,81.7,81.2,99.2,-0.23,-1.208
2104.6,HOLD,227.3,84.8,81.8,81.2,99.1,-0.28,-1.208
2105.6,HOLD,227.3,84.8,81.9,81.1,99.0,-0.1,-1.208
2106.6,HOLD,227.3,84.8,82.1,81.2,98.9,-0.23,-1.208
2107.6,HOLD,226.4,84.8,82.3,81.1,98.9,-0.22,-1.197
2108.6,HOLD,226.8,84.9,82.5,81.2,99.0,0.1,-1.197
2109.6,HOLD,226.4,84.8,82.6,81.1,99.2,-0.03,-1.197
2110.6,HOLD,226.8,84.9,82.7,81.1,99.2,-0.15,-1.197
2111.6,HOLD,226.8,84.9,82.7,81.1,99.2,0.17,-1.197
2112.6,HOLD,227.3,84.9,82.9,81.1,99.1,-0.1,-1.197
2113.6,HOLD,226.8,84.9,83.0,81.1,99.2,-0.05,-1.197
2114.6,HOLD,227.3,84.9,83.0,81.1,99.2,-0.05,-1.197
2115.6,HOLD,227.3,84.9,83.0,81.1,99.3,-0.23,-1.197
2116.6,HOLD,227.3,84.9,83.1,81.2,99.3,-0.17,-1.197
2117.6,HOLD,227.3,84.9,83.1,81.2,99.2,-0.07,-1.197
2118.6,HOLD,227.8,84.9,83.1,81.2,99.1,-0.15,-1.197
2119.6,HOLD,227.8,84.8,83.1,81.1,99.1,-0.2,-1.197
2120.6,HOLD,228.2,84.9,83.1,81.2,99.2,-0.12,-1.197
2121.6,HOLD,227.8,84.9,83.1,81.1,99.2,-0.03,-1.197
2122.6,HOLD,228.7,84.9,83.0,81.1,99.2,-0.23,-1.197
2123.6,HOLD,228.2,84.9,83.1,81.2,99.1,-0.22,-1.197
2124.6,HOLD,228.2,84.9,83.1,81.2,99.2,0.05,-1.197
2125.6,HOLD,228.7,84.9,83.1,81.3,99.1,-0.17,-1.197
2126.6,HOLD,228.7,84.9,83.1,81.3,98.9,-0.07,-1.197
2127.6,HOLD,229.1,84.9,83.1,81.3,98.8,-0.22,-1.197
2128.6,HOLD,229.6,84.9,83.1,81.3,98.8,-0.22,-1.197
2129.6,HOLD,229.6,84.9,83.1,81.3,98.8,-0.07,-1.197
2130.6,HOLD,229.1,84.9,83.1,81.3,99.1,-0.05,-1.197
2131.6,HOLD,230.0,85.0,83.2,81.2,99.3,-0.1,-1.197
2132.6,HOLD,230.0,84.9,83.2,81.2,99.3,-0.17,-1.197
2133.6,HOLD,230.0,84.9,83.2,81.3,99.1,-0.17,-1.197
2134.6,HOLD,230.0,84.9,83.2,81.2,99.2,-0.08,-1.197
2135.6,HOLD,230.0,84.9,83.2,81.3,99.2,-0.07,-1.197
2136.6,HOLD,230.4,85.0,83.2,81.2,99.2,-0.23,-1.197
2137.6,HOLD,230.9,85.0,83.2,81.2,99.3,-0.13,-1.197
2138.6,HOLD,230.9,85.0,83.2,81.2,99.3,-0.18,-1.197
2139.6,HOLD,231.3,85.0,83.2,81.3,99.3,-0.2,-1.197
2140.6,HOLD,231.3,84.9,83.2,81.2,99.2,-0.25,-1.197
2141.6,HOLD,231.3,85.0,83.3,81.2,99.3,-0.25,-1.197
2142.6,HOLD,231.3,85.0,83.3,81.2,99.3,-0.02,-1.197
2143.6,HOLD,231.8,85.0,83.2,81.2,99.5,-0.12,-1.197
2144.6,HOLD,232.2,85.0,83.2,81.3,99.3,-0.07,-1.197
2145.6,HOLD,232.2,85.0,83.1,81.2,99.2,-0.2,-1.197
2146.6,HOLD,232.2,85.0,83.1,81.2,99.3,-0.25,-1.197
2147.6,HOLD,233.2,85.0,83.1,81.2,99.4,-0.1,-1.197
