# Helios characterization  mode=driphold  started=20260602_192602
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
1808.1,HOLD,239.9,89.5,81.0,85.9,96.4,-0.07,-1.252
1809.1,HOLD,240.3,89.6,81.0,85.9,96.3,-0.13,-1.252
1810.4,HOLD,240.3,89.5,80.9,85.9,96.4,-0.13,-1.252
1811.4,HOLD,240.3,89.5,80.9,85.9,96.3,-0.18,-1.252
1812.4,HOLD,240.3,89.5,80.9,85.8,96.4,-0.23,-1.252
1813.4,HOLD,240.8,89.5,80.9,85.9,96.4,-0.25,-1.252
1814.4,HOLD,240.3,89.5,80.9,85.9,96.4,-0.2,-1.253
1815.4,HOLD,239.9,89.5,81.1,85.9,96.7,-0.03,-1.264
1816.4,HOLD,239.0,89.5,81.2,85.9,97.2,-0.1,-1.264
1817.4,HOLD,239.0,89.5,81.6,85.8,97.8,-0.02,-1.275
1818.4,HOLD,238.6,89.5,81.7,85.9,98.0,-0.15,-1.271
1819.4,HOLD,238.1,89.5,81.7,85.9,98.0,-0.15,-1.271
1820.4,HOLD,238.1,89.5,81.7,85.8,98.3,-0.25,-1.264
1821.4,HOLD,238.1,89.5,81.8,85.9,98.7,-0.1,-1.263
1822.4,HOLD,237.7,89.6,82.0,85.8,98.7,-0.18,-1.263
1823.4,HOLD,237.7,89.6,82.3,85.9,98.8,-0.4,-1.263
1824.4,HOLD,237.7,89.5,82.5,85.9,98.7,-0.07,-1.251
1825.4,HOLD,237.2,89.6,82.8,85.9,98.6,-0.1,-1.251
1826.4,HOLD,237.2,89.6,82.8,85.9,98.4,-0.17,-1.251
1827.4,HOLD,237.2,89.6,82.8,86.0,98.4,0.0,-1.251
1828.4,HOLD,238.6,89.6,82.7,86.0,98.3,-0.12,-1.251
1829.4,HOLD,238.6,89.6,82.7,86.0,98.3,-0.33,-1.251
1830.4,HOLD,239.0,89.6,82.8,86.0,98.2,-0.1,-1.251
1831.4,HOLD,239.0,89.6,82.8,85.9,98.4,-0.1,-1.251
1832.4,HOLD,239.0,89.6,82.9,85.9,98.5,-0.1,-1.251
1833.4,HOLD,239.0,89.6,82.9,85.9,98.5,-0.2,-1.251
1834.4,HOLD,239.0,89.6,82.9,85.9,98.5,-0.23,-1.251
1835.4,HOLD,239.4,89.6,82.9,85.9,98.6,-0.03,-1.251
1836.4,HOLD,239.4,89.6,82.9,85.9,98.7,-0.22,-1.251
1837.4,HOLD,240.3,89.6,82.8,85.9,98.6,-0.23,-1.251
1838.4,HOLD,239.9,89.5,82.8,85.9,98.8,-0.13,-1.251
1839.4,HOLD,240.3,89.6,82.8,86.0,98.7,-0.07,-1.251
1840.4,HOLD,240.3,89.5,82.9,85.9,98.6,-0.18,-1.251
1841.4,HOLD,240.3,89.6,82.8,86.0,98.7,-0.23,-1.251
1842.4,HOLD,240.3,89.5,82.8,86.0,98.6,-0.2,-1.251
1843.4,HOLD,240.3,89.5,82.8,86.0,98.6,-0.22,-1.251
1844.4,HOLD,241.2,89.6,82.9,86.0,98.6,-0.07,-1.251
1845.4,HOLD,241.2,89.6,83.0,85.9,98.7,-0.1,-1.251
1846.4,HOLD,241.2,89.6,83.0,85.9,98.7,-0.1,-1.251
1847.4,HOLD,241.2,89.6,83.0,85.9,98.9,-0.03,-1.251
1848.4,HOLD,241.2,89.6,83.0,86.0,98.9,-0.12,-1.251
1849.4,HOLD,241.7,89.6,83.0,86.0,98.8,0.03,-1.251
1850.4,HOLD,242.2,89.6,83.0,86.0,98.7,-0.18,-1.251
1851.4,HOLD,242.2,89.6,83.0,86.0,98.6,-0.17,-1.251
1852.4,HOLD,243.1,89.6,82.9,86.1,98.5,-0.08,-1.251
1853.4,HOLD,243.1,89.6,82.9,86.1,98.4,-0.03,-1.251
1854.4,HOLD,243.1,89.6,82.8,86.1,98.4,-0.1,-1.251
1855.4,HOLD,243.1,89.6,82.8,86.0,98.3,-0.22,-1.251
1856.4,HOLD,243.1,89.6,82.9,86.0,98.3,-0.27,-1.251
1857.4,HOLD,244.4,89.6,82.9,86.0,98.3,-0.12,-1.251
1858.4,HOLD,244.4,89.6,82.9,86.0,98.5,-0.12,-1.251
1859.4,HOLD,244.4,89.7,82.9,85.9,98.6,-0.12,-1.251
1860.4,HOLD,244.4,89.7,82.9,85.9,98.6,-0.13,-1.251
1861.4,HOLD,244.4,89.6,82.8,86.0,98.6,-0.17,-1.251
1862.4,HOLD,244.4,89.7,82.8,86.0,98.5,-0.2,-1.251
1863.4,HOLD,244.8,89.7,82.8,86.0,98.4,-0.08,-1.251
1864.4,HOLD,244.8,89.6,82.8,86.0,98.4,-0.17,-1.251
1865.4,HOLD,244.8,89.6,82.7,86.0,98.4,-0.2,-1.251
1866.4,HOLD,245.8,89.6,82.7,86.1,98.3,-0.23,-1.251
1867.4,HOLD,245.3,89.7,82.7,86.0,98.3,-0.13,-1.251
1868.4,HOLD,245.3,89.7,82.8,85.9,98.3,-0.1,-1.251
1869.4,HOLD,246.2,89.7,82.7,86.0,98.4,0.0,-1.251
1870.4,HOLD,245.8,89.7,82.7,86.1,98.3,-0.2,-1.251
1871.4,HOLD,246.7,89.7,82.7,86.1,98.2,-0.18,-1.251
1872.4,HOLD,246.7,89.7,82.7,86.1,98.1,-0.25,-1.251
1873.4,HOLD,246.7,89.7,82.6,86.1,98.1,-0.25,-1.251
1874.4,HOLD,246.7,89.7,82.6,86.1,98.2,-0.18,-1.251
1875.4,HOLD,246.7,89.7,82.6,86.0,98.1,-0.02,-1.251
1876.4,HOLD,247.1,89.6,82.6,86.1,98.2,-0.25,-1.251
1877.4,HOLD,247.1,89.7,82.6,86.2,98.0,-0.08,-1.251
1878.4,HOLD,247.1,89.6,82.6,86.1,98.0,-0.22,-1.251
1879.4,HOLD,247.6,89.6,82.6,86.2,97.9,-0.13,-1.251
1880.4,HOLD,247.6,89.7,82.6,86.1,97.9,-0.07,-1.251
1881.4,HOLD,248.0,89.7,82.6,86.0,98.0,-0.03,-1.251
1882.4,HOLD,248.0,89.7,82.6,86.1,98.1,-0.1,-1.251
1883.4,HOLD,248.4,89.6,82.5,86.1,98.0,-0.25,-1.251
1884.4,HOLD,248.9,89.6,82.5,86.0,98.0,-0.13,-1.251
1885.4,HOLD,248.9,89.7,82.5,86.1,98.1,-0.2,-1.251
1886.4,HOLD,248.9,89.6,82.4,86.1,98.0,-0.2,-1.251
1887.4,HOLD,248.9,89.6,82.4,86.1,98.0,-0.3,-1.251
1888.4,HOLD,248.9,89.7,82.4,86.1,98.0,-0.17,-1.251
1889.4,HOLD,249.3,89.7,82.4,86.1,97.9,-0.12,-1.251
1890.4,HOLD,248.9,89.7,82.4,86.0,98.0,-0.02,-1.251
1891.4,HOLD,249.8,89.7,82.3,86.1,97.9,-0.17,-1.251
1892.4,HOLD,249.3,89.7,82.4,86.0,97.9,-0.22,-1.251
1893.4,HOLD,249.3,89.7,82.3,86.1,97.8,-0.12,-1.251
1894.4,HOLD,249.3,89.7,82.3,86.2,97.8,-0.15,-1.251
1895.4,HOLD,248.9,89.7,82.3,86.1,97.6,-0.15,-1.251
1896.4,HOLD,248.9,89.6,82.2,86.1,97.7,-0.18,-1.251
1897.4,HOLD,248.9,89.7,82.2,86.2,97.5,-0.12,-1.251
1898.4,HOLD,248.9,89.7,82.2,86.1,97.5,-0.3,-1.251
1899.4,HOLD,248.9,89.7,82.2,86.2,97.6,-0.1,-1.251
1900.4,HOLD,248.9,89.6,82.2,86.2,97.6,-0.1,-1.251
1901.4,HOLD,248.9,89.6,82.2,86.2,97.5,-0.17,-1.251
1902.4,HOLD,248.4,89.7,82.2,86.2,97.4,-0.13,-1.251
1903.4,HOLD,248.0,89.7,82.1,86.1,97.4,-0.18,-1.251
1904.4,HOLD,247.6,89.7,82.1,86.2,97.4,-0.2,-1.251
1905.4,HOLD,247.6,89.7,82.1,86.2,97.3,-0.28,-1.251
1906.4,HOLD,248.0,89.7,82.1,86.0,97.4,-0.2,-1.251
1907.4,HOLD,247.6,89.7,82.0,86.0,97.5,-0.18,-1.251
1908.4,HOLD,247.1,89.7,82.0,86.1,97.5,0.05,-1.251
1909.4,HOLD,246.7,89.7,82.0,86.1,97.4,-0.18,-1.251
1910.4,HOLD,246.7,89.7,81.9,86.1,97.4,-0.07,-1.251
1911.4,HOLD,247.6,89.7,81.9,86.1,97.4,-0.23,-1.251
1912.4,HOLD,246.7,89.7,81.8,86.0,97.4,-0.17,-1.251
1913.4,HOLD,246.7,89.7,81.8,86.1,97.3,-0.12,-1.251
1914.4,HOLD,246.2,89.7,81.8,86.1,97.3,-0.12,-1.251
1915.4,HOLD,246.2,89.7,81.9,86.1,97.3,-0.18,-1.251
1916.4,HOLD,245.8,89.7,81.8,86.1,97.2,-0.2,-1.251
1917.4,HOLD,245.8,89.7,81.8,86.1,97.2,-0.07,-1.251
1918.4,HOLD,245.8,89.7,81.8,86.1,97.2,0.02,-1.251
1919.4,HOLD,245.3,89.7,81.8,86.0,97.3,-0.18,-1.251
1920.4,HOLD,244.8,89.7,81.7,86.0,97.3,-0.12,-1.251
1921.4,HOLD,244.8,89.7,81.7,86.0,97.3,-0.2,-1.251
1922.4,HOLD,244.8,89.7,81.7,86.1,97.2,-0.12,-1.251
1923.4,HOLD,244.4,89.8,81.7,86.0,97.2,-0.17,-1.251
1924.4,HOLD,244.4,89.8,81.7,86.0,97.2,-0.1,-1.251
1925.4,HOLD,243.9,89.7,81.6,86.0,97.2,-0.15,-1.251
1926.4,HOLD,243.9,89.7,81.6,86.1,97.2,-0.08,-1.251
1927.4,HOLD,243.1,89.7,81.6,86.1,97.2,-0.08,-1.251
1928.4,HOLD,243.1,89.7,81.6,86.1,97.2,-0.02,-1.251
1929.4,HOLD,243.5,89.7,81.6,86.1,97.1,-0.08,-1.251
1930.4,HOLD,243.5,89.7,81.6,86.1,97.1,-0.12,-1.251
1931.4,HOLD,242.6,89.7,81.5,86.0,97.1,0.03,-1.251
1932.4,HOLD,242.6,89.7,81.5,86.1,97.0,-0.08,-1.251
1933.4,HOLD,242.6,89.7,81.5,86.0,97.1,-0.13,-1.251
1934.4,HOLD,242.2,89.7,81.4,86.0,97.1,-0.27,-1.251
1935.4,HOLD,242.2,89.8,81.5,86.1,97.1,-0.2,-1.251
1936.4,HOLD,242.2,89.7,81.4,86.1,97.0,-0.12,-1.251
1937.4,HOLD,241.7,89.7,81.4,86.0,96.9,-0.15,-1.251
1938.4,HOLD,241.2,89.7,81.4,86.1,97.0,-0.08,-1.251
1939.4,HOLD,241.7,89.8,81.4,86.1,96.9,-0.08,-1.251
1940.4,HOLD,241.2,89.7,81.4,86.1,97.0,-0.15,-1.251
1941.4,HOLD,240.8,89.7,81.4,86.1,97.0,-0.15,-1.251
1942.4,HOLD,240.8,89.7,81.3,86.0,97.0,-0.03,-1.251
1943.4,HOLD,240.3,89.7,81.3,86.0,96.9,0.07,-1.251
1944.4,HOLD,240.3,89.8,81.3,86.1,96.8,0.03,-1.251
1945.4,HOLD,240.3,89.8,81.3,86.1,96.8,-0.05,-1.251
1946.4,HOLD,239.9,89.7,81.2,86.1,96.6,-0.03,-1.251
1947.4,HOLD,239.4,89.7,81.2,86.1,96.5,-0.08,-1.251
1948.4,HOLD,239.4,89.7,81.2,86.1,96.6,-0.22,-1.251
1949.4,HOLD,239.0,89.7,81.2,86.1,96.6,-0.13,-1.251
1950.4,HOLD,239.0,89.7,81.2,86.2,96.5,-0.17,-1.251
1951.4,HOLD,239.4,89.7,81.2,86.2,96.6,-0.1,-1.251
1952.4,HOLD,238.6,89.7,81.2,86.1,96.5,0.0,-1.251
1953.4,HOLD,238.6,89.7,81.2,86.1,96.5,-0.3,-1.251
1954.4,HOLD,238.1,89.7,81.2,86.1,96.5,-0.3,-1.251
1955.4,HOLD,238.1,89.7,81.2,86.1,96.6,-0.1,-1.251
1956.4,HOLD,237.7,89.7,81.2,86.0,96.6,-0.1,-1.251
1957.4,HOLD,237.7,89.7,81.1,86.0,96.7,-0.08,-1.251
1958.4,HOLD,237.7,89.8,81.1,86.1,96.6,-0.17,-1.251
1959.4,HOLD,237.2,89.7,81.1,86.1,96.6,-0.13,-1.251
1960.4,HOLD,236.8,89.7,81.1,86.0,96.6,0.0,-1.251
1961.4,HOLD,236.3,89.7,81.0,86.1,96.6,-0.17,-1.251
1962.4,HOLD,236.3,89.7,81.0,86.0,96.6,-0.05,-1.251
1963.4,HOLD,236.8,89.7,81.0,86.1,96.6,-0.25,-1.251
1964.4,HOLD,235.8,89.8,81.0,86.1,96.5,-0.1,-1.251
1965.4,HOLD,235.8,89.7,81.0,86.0,96.5,0.0,-1.251
1966.4,HOLD,235.8,89.8,81.0,86.0,96.5,-0.07,-1.251
1967.7,HOLD,235.4,89.8,80.9,86.0,96.5,-0.22,-1.251
1968.7,HOLD,235.4,89.8,80.9,86.1,96.5,-0.2,-1.251
1969.7,HOLD,234.9,89.8,80.9,86.1,96.4,-0.2,-1.251
1970.7,HOLD,234.5,89.8,81.0,86.1,96.3,-0.27,-1.251
1971.7,HOLD,233.6,89.8,81.0,86.1,96.3,-0.27,-1.251
1972.7,HOLD,233.6,89.8,81.0,86.1,96.5,-0.23,-1.251
1973.7,HOLD,232.7,89.8,81.4,86.0,97.5,-0.08,-1.261
1974.7,HOLD,231.8,89.8,81.4,86.1,97.9,-0.03,-1.263
1975.7,HOLD,231.8,89.8,81.5,86.2,98.1,-0.03,-1.265
1976.7,HOLD,230.0,89.7,81.7,86.2,98.3,-0.18,-1.273
1977.7,HOLD,229.1,89.8,81.8,86.1,98.4,-0.03,-1.263
1978.7,HOLD,228.7,89.8,81.9,86.1,98.8,-0.12,-1.26
1979.7,HOLD,228.2,89.8,82.0,86.1,98.9,-0.2,-1.26
1980.7,HOLD,228.2,89.8,82.3,86.1,98.9,-0.22,-1.249
1981.7,HOLD,227.8,89.8,82.4,86.1,98.8,-0.27,-1.249
1982.7,HOLD,227.3,89.8,82.6,86.0,98.7,-0.18,-1.249
1983.7,HOLD,227.3,89.8,82.7,86.0,98.7,-0.12,-1.249
1984.7,HOLD,227.3,89.8,82.7,86.0,98.7,-0.2,-1.249
1985.7,HOLD,227.8,89.8,82.7,86.0,98.7,-0.2,-1.249
1986.7,HOLD,227.8,89.8,82.7,86.0,98.9,-0.22,-1.249
1987.7,HOLD,227.3,89.8,82.7,86.0,98.9,0.0,-1.249
1988.7,HOLD,227.8,89.8,82.7,86.2,98.7,-0.05,-1.249
1989.7,HOLD,227.3,89.8,82.7,86.2,98.6,-0.25,-1.249
1990.7,HOLD,227.8,89.8,82.7,86.1,98.8,-0.02,-1.249
1991.7,HOLD,228.2,89.8,82.7,86.2,98.7,-0.1,-1.249
1992.7,HOLD,227.8,89.8,82.8,86.1,98.7,-0.28,-1.249
1993.7,HOLD,228.2,89.8,82.9,86.1,98.7,-0.23,-1.249
1994.7,HOLD,228.2,89.8,82.9,86.1,98.8,-0.1,-1.249
1995.7,HOLD,228.7,89.8,82.9,86.1,98.8,-0.02,-1.249
1996.7,HOLD,228.7,89.8,83.0,86.2,98.9,0.03,-1.249
1997.7,HOLD,228.7,89.8,83.0,86.1,98.9,-0.05,-1.249
1998.7,HOLD,228.7,89.8,83.0,86.1,98.9,-0.05,-1.249
1999.7,HOLD,228.7,89.8,83.0,86.1,98.9,-0.23,-1.249
2000.7,HOLD,229.1,89.8,83.1,86.1,99.0,-0.13,-1.249
2001.7,HOLD,229.6,89.9,83.1,86.2,98.9,-0.18,-1.249
2002.7,HOLD,229.6,89.9,83.0,86.1,98.9,-0.07,-1.249
2003.7,HOLD,230.4,89.9,83.0,86.1,98.9,-0.13,-1.249
2004.7,HOLD,230.0,89.8,83.0,86.2,98.8,-0.35,-1.249
2005.7,HOLD,230.4,89.8,83.0,86.2,98.7,-0.08,-1.249
2006.7,HOLD,230.4,89.8,82.9,86.2,98.8,-0.13,-1.249
2007.7,HOLD,230.4,89.8,82.9,86.2,98.7,-0.08,-1.249
2008.7,HOLD,230.4,89.8,82.9,86.1,98.8,0.03,-1.249
2009.7,HOLD,231.3,89.8,82.9,86.2,98.8,-0.13,-1.249
2010.7,HOLD,230.9,89.8,82.9,86.2,98.6,-0.33,-1.249
2011.7,HOLD,231.3,89.8,82.9,86.1,98.7,-0.15,-1.249
2012.7,HOLD,231.8,89.8,82.9,86.1,98.7,-0.15,-1.249
2013.7,HOLD,231.8,89.9,82.9,86.1,98.8,-0.12,-1.249
2014.7,HOLD,231.8,89.8,83.0,86.2,98.7,-0.15,-1.249
2015.7,HOLD,231.8,89.8,82.9,86.1,98.6,-0.35,-1.249
2016.7,HOLD,232.2,89.8,82.9,86.1,98.7,-0.08,-1.249
2017.7,HOLD,232.2,89.9,82.8,86.2,98.7,-0.22,-1.249
2018.7,HOLD,232.2,89.8,82.9,86.2,98.7,-0.15,-1.249
2019.7,HOLD,232.2,89.8,82.8,86.1,98.7,0.0,-1.249
2020.7,HOLD,232.2,89.9,82.8,86.1,98.8,-0.13,-1.249
2021.7,HOLD,233.2,89.9,82.8,86.2,98.7,-0.1,-1.249
2022.7,HOLD,234.1,89.9,82.8,86.2,98.5,0.08,-1.249
2023.7,HOLD,234.1,89.9,82.8,86.2,98.5,-0.23,-1.249
2024.7,HOLD,234.1,89.8,82.7,86.2,98.5,-0.2,-1.249
2025.7,HOLD,234.5,89.9,82.6,86.2,98.5,-0.2,-1.249
2026.7,HOLD,234.5,89.9,82.6,86.2,98.5,-0.22,-1.249
2027.7,HOLD,234.5,89.8,82.7,86.2,98.5,-0.2,-1.249
2028.7,HOLD,234.9,89.8,82.7,86.2,98.4,-0.08,-1.249
2029.7,HOLD,235.4,89.8,82.7,86.2,98.4,-0.22,-1.249
2030.7,HOLD,235.4,89.8,82.7,86.3,98.3,-0.2,-1.249
2031.7,HOLD,235.4,89.9,82.7,86.2,98.2,-0.15,-1.249
2032.7,HOLD,235.4,89.8,82.7,86.2,98.2,-0.2,-1.249
2033.7,HOLD,235.4,89.9,82.7,86.2,98.3,-0.17,-1.249
2034.7,HOLD,235.8,89.9,82.6,86.2,98.3,-0.27,-1.249
2035.7,HOLD,235.4,89.8,82.6,86.2,98.3,-0.2,-1.249
2036.7,HOLD,236.3,89.8,82.6,86.2,98.3,-0.33,-1.249
2037.7,HOLD,236.3,89.9,82.6,86.2,98.4,-0.2,-1.249
2038.7,HOLD,236.8,89.9,82.6,86.2,98.4,-0.17,-1.249
2039.7,HOLD,237.2,89.9,82.6,86.2,98.4,-0.17,-1.249
2040.7,HOLD,237.2,89.9,82.6,86.2,98.3,-0.17,-1.249
2041.7,HOLD,237.2,89.8,82.6,86.2,98.3,-0.08,-1.249
2042.7,HOLD,237.2,89.9,82.5,86.2,98.3,-0.22,-1.249
2043.7,HOLD,237.7,89.9,82.5,86.2,98.2,-0.17,-1.249
2044.7,HOLD,238.1,89.8,82.5,86.2,98.2,-0.1,-1.249
2045.7,HOLD,238.1,89.9,82.4,86.2,98.1,-0.02,-1.249
2046.7,HOLD,238.6,89.9,82.4,86.2,98.1,-0.18,-1.249
2047.7,HOLD,239.0,89.9,82.4,86.1,98.2,-0.07,-1.249
2048.7,HOLD,239.0,89.9,82.4,86.2,98.1,-0.1,-1.249
2049.7,HOLD,239.0,89.9,82.3,86.1,98.2,-0.03,-1.249
2050.7,HOLD,239.0,89.9,82.3,86.2,98.3,-0.32,-1.249
2051.7,HOLD,239.4,89.9,82.3,86.2,98.2,0.05,-1.249
2052.7,HOLD,239.4,89.9,82.2,86.2,98.2,0.05,-1.249
2053.7,HOLD,239.4,89.9,82.2,86.2,98.0,-0.17,-1.249
2054.7,HOLD,240.3,89.9,82.2,86.2,98.0,-0.07,-1.249
2055.7,HOLD,239.9,89.9,82.2,86.2,98.0,-0.27,-1.249
2056.7,HOLD,240.3,89.9,82.2,86.2,97.9,-0.22,-1.249
2057.7,HOLD,240.3,89.9,82.1,86.3,97.9,-0.27,-1.249
2058.7,HOLD,240.3,89.9,82.2,86.2,97.8,-0.13,-1.249
2059.7,HOLD,240.8,89.9,82.1,86.2,97.9,-0.18,-1.249
2060.7,HOLD,241.2,89.9,82.1,86.2,97.8,-0.22,-1.249
2061.7,HOLD,241.2,89.9,82.1,86.2,97.9,-0.18,-1.249
2062.7,HOLD,241.7,89.9,82.1,86.1,97.8,-0.13,-1.249
2063.7,HOLD,241.2,89.9,82.1,86.1,97.9,-0.18,-1.249
2064.7,HOLD,241.2,89.9,82.0,86.2,97.9,-0.15,-1.249
2065.7,HOLD,241.2,89.9,82.0,86.2,97.8,-0.2,-1.249
2066.7,HOLD,242.2,89.9,82.0,86.2,97.8,-0.2,-1.249
2067.7,HOLD,242.2,89.9,82.0,86.2,97.7,-0.13,-1.249
2068.7,HOLD,242.6,89.9,82.0,86.2,97.7,-0.12,-1.249
2069.7,HOLD,242.6,89.9,82.0,86.1,97.7,-0.27,-1.249
2070.7,HOLD,242.6,89.9,81.9,86.2,97.7,-0.1,-1.249
2071.7,HOLD,243.1,89.9,81.9,86.2,97.6,-0.08,-1.249
2072.7,HOLD,243.1,89.9,81.9,86.2,97.5,-0.22,-1.249
2073.7,HOLD,243.1,89.9,81.9,86.3,97.5,-0.1,-1.249
2074.7,HOLD,243.5,89.9,81.9,86.2,97.3,-0.22,-1.249
2075.7,HOLD,243.5,89.9,81.9,86.3,97.4,-0.23,-1.249
2076.7,HOLD,243.5,89.9,81.8,86.2,97.3,-0.05,-1.249
2077.7,HOLD,244.4,89.9,81.8,86.2,97.3,-0.27,-1.249
2078.7,HOLD,244.4,89.9,81.8,86.2,97.3,-0.18,-1.249
2079.7,HOLD,244.4,89.9,81.7,86.2,97.3,-0.18,-1.249
2080.7,HOLD,244.4,89.9,81.7,86.2,97.4,-0.12,-1.249
2081.7,HOLD,244.8,89.9,81.7,86.2,97.4,-0.18,-1.249
2082.7,HOLD,244.8,89.9,81.7,86.2,97.4,-0.1,-1.249
2083.7,HOLD,245.3,89.9,81.7,86.3,97.3,-0.1,-1.249
2084.7,HOLD,244.8,89.9,81.7,86.2,97.2,-0.3,-1.249
2085.7,HOLD,245.3,89.9,81.6,86.2,97.3,-0.15,-1.249
2086.7,HOLD,245.3,89.9,81.6,86.2,97.3,-0.13,-1.249
2087.7,HOLD,245.8,89.9,81.6,86.2,97.3,-0.13,-1.249
2088.7,HOLD,245.8,89.9,81.6,86.2,97.3,-0.05,-1.249
2089.7,HOLD,246.2,89.9,81.6,86.2,97.3,-0.28,-1.249
2090.7,HOLD,246.2,89.9,81.6,86.3,97.2,-0.05,-1.249
2091.7,HOLD,246.2,89.9,81.6,86.2,97.1,-0.42,-1.249
2092.7,HOLD,246.7,89.9,81.6,86.2,97.1,-0.2,-1.249
2093.7,HOLD,246.7,89.9,81.6,86.2,97.1,-0.2,-1.249
2094.7,HOLD,246.7,89.9,81.6,86.2,97.2,-0.02,-1.249
2095.7,HOLD,246.7,89.9,81.6,86.1,97.2,-0.12,-1.249
2096.7,HOLD,247.1,89.9,81.5,86.2,97.2,-0.15,-1.249
2097.7,HOLD,247.6,89.9,81.5,86.2,97.2,-0.08,-1.249
2098.7,HOLD,247.6,89.9,81.5,86.2,97.1,-0.25,-1.249
2099.7,HOLD,248.0,89.9,81.5,86.2,97.2,-0.22,-1.249
2100.7,HOLD,248.4,89.9,81.5,86.2,97.1,-0.08,-1.249
2101.7,HOLD,248.9,89.9,81.5,86.3,97.0,-0.15,-1.249
2102.7,HOLD,248.9,89.9,81.4,86.2,97.0,-0.27,-1.249
2103.7,HOLD,248.9,90.0,81.4,86.3,96.9,-0.17,-1.249
2104.7,HOLD,248.9,89.9,81.4,86.3,96.8,-0.18,-1.249
2105.7,HOLD,248.9,90.0,81.4,86.3,96.9,-0.1,-1.249
2106.7,HOLD,249.3,89.9,81.3,86.3,96.9,-0.1,-1.249
2107.7,HOLD,249.3,89.9,81.3,86.3,96.8,-0.25,-1.249
2108.7,HOLD,248.9,89.9,81.3,86.3,96.8,-0.27,-1.249
2109.7,HOLD,249.3,89.9,81.3,86.2,96.8,-0.07,-1.249
2110.7,HOLD,248.9,89.9,81.3,86.2,96.9,-0.13,-1.249
2111.7,HOLD,248.9,89.9,81.3,86.2,96.9,-0.08,-1.249
2112.7,HOLD,248.9,89.9,81.3,86.3,96.8,-0.22,-1.249
2113.7,HOLD,249.3,89.9,81.3,86.3,96.8,-0.15,-1.249
2114.7,HOLD,248.9,90.0,81.2,86.2,96.8,-0.12,-1.249
2115.7,HOLD,248.9,89.9,81.2,86.3,96.8,-0.22,-1.249
2116.7,HOLD,248.9,89.9,81.2,86.3,96.6,-0.08,-1.249
2117.7,HOLD,248.4,89.9,81.2,86.4,96.6,-0.25,-1.249
2118.7,HOLD,248.4,89.9,81.2,86.3,96.5,-0.22,-1.249
2119.7,HOLD,248.4,89.9,81.2,86.3,96.5,-0.02,-1.249
2120.7,HOLD,248.0,89.9,81.2,86.3,96.5,-0.02,-1.249
2121.7,HOLD,248.0,89.9,81.1,86.3,96.5,-0.18,-1.249
2122.7,HOLD,248.0,89.9,81.2,86.3,96.5,-0.07,-1.249
2123.7,HOLD,248.0,89.9,81.1,86.2,96.6,0.08,-1.249
2124.7,HOLD,248.0,89.9,81.1,86.2,96.6,-0.15,-1.249
2125.7,HOLD,247.1,89.9,81.1,86.3,96.7,-0.17,-1.249
2126.7,HOLD,246.7,89.9,81.1,86.3,96.6,-0.13,-1.249
2127.7,HOLD,246.7,89.9,81.1,86.3,96.5,-0.1,-1.249
2128.7,HOLD,246.7,89.9,81.1,86.2,96.6,-0.23,-1.249
2129.7,HOLD,246.2,89.9,81.0,86.3,96.6,-0.1,-1.249
2130.7,HOLD,246.2,89.9,81.0,86.3,96.4,-0.1,-1.249
2131.7,HOLD,246.2,89.9,81.0,86.2,96.5,0.03,-1.249
2132.7,HOLD,245.8,89.9,81.1,86.3,96.6,-0.25,-1.249
2133.7,HOLD,245.8,90.0,81.0,86.3,96.6,-0.25,-1.249
2134.7,HOLD,245.8,90.0,81.0,86.3,96.5,-0.1,-1.249
2135.7,HOLD,245.8,89.9,81.0,86.3,96.4,-0.1,-1.249
2136.7,HOLD,244.8,89.9,81.0,86.2,96.4,-0.32,-1.249
2138.0,HOLD,244.8,90.0,80.9,86.3,96.4,-0.22,-1.249
2139.0,HOLD,244.8,89.9,80.9,86.2,96.4,-0.4,-1.249
2140.0,HOLD,244.8,89.9,80.9,86.3,96.4,-0.2,-1.249
2141.0,HOLD,244.8,89.9,80.9,86.3,96.3,-0.13,-1.249
2142.0,HOLD,244.8,89.9,80.9,86.2,96.3,-0.1,-1.249
2143.0,HOLD,243.1,89.9,81.0,86.3,96.8,-0.1,-1.253
2144.0,HOLD,241.7,89.9,81.4,86.3,97.1,-0.2,-1.257
2145.0,HOLD,241.2,89.9,81.6,86.3,97.5,-0.05,-1.259
2146.0,HOLD,240.3,90.0,81.5,86.2,97.8,-0.18,-1.259
2147.0,HOLD,239.0,90.0,81.7,86.3,98.1,-0.07,-1.271
2148.0,HOLD,238.6,90.0,81.9,86.3,98.3,-0.17,-1.271
2149.0,HOLD,238.6,90.0,82.0,86.3,98.3,-0.07,-1.265
2150.0,HOLD,237.2,90.0,82.1,86.3,98.4,-0.12,-1.265
2151.0,HOLD,237.2,90.0,82.3,86.3,98.4,-0.12,-1.265
2152.0,HOLD,237.2,90.0,82.3,86.3,98.3,-0.18,-1.265
2153.0,HOLD,236.8,90.0,82.4,86.3,98.4,-0.2,-1.265
2154.0,HOLD,236.3,90.0,82.4,86.3,98.4,-0.17,-1.265
2155.0,HOLD,236.8,90.0,82.7,86.3,98.5,-0.15,-1.265
